Log of topics and messages, created at 2026-03-23T11:03:33.132165
2026-03-23T11:03:37.269101 ; /fmu/out/failsafe_flags ; px4_msgs.msg.FailsafeFlags(timestamp=1774263816933859, mode_req_angular_velocity=8312190, mode_req_attitude=8311166, mode_req_local_alt=8257918, mode_req_local_position=7995448, mode_req_local_position_relaxed=262212, mode_req_global_position=56, mode_req_global_position_relaxed=0, mode_req_mission=8, mode_req_offboard_signal=16384, mode_req_home_position=32, mode_req_wind_and_flight_time_compliance=2621464, mode_req_prevent_arming=3944480, mode_req_manual_control=34119, mode_req_other=2139095040, angular_velocity_invalid=False, attitude_invalid=False, local_altitude_invalid=False, local_position_invalid=False, local_position_invalid_relaxed=False, local_velocity_invalid=False, global_position_invalid=False, global_position_invalid_relaxed=False, auto_mission_missing=True, offboard_control_signal_lost=False, home_position_invalid=False, manual_control_signal_lost=True, gcs_connection_lost=False, battery_warning=0, battery_low_remaining_time=False, battery_unhealthy=False, geofence_breached=False, mission_failure=False, vtol_fixed_wing_system_failure=False, wind_limit_exceeded=False, flight_time_limit_exceeded=False, position_accuracy_low=False, navigator_failure=False, fd_critical_failure=False, fd_esc_arming_failure=False, fd_imbalanced_prop=False, fd_motor_failure=False) 
2026-03-23T11:03:37.276149 ; /knr_hardware/telemetry ; drone_interfaces.msg.Telemetry(battery_percentage=95, battery_voltage=16.095367431640625, battery_current=-1.0, lat=47.398136138916016, lon=8.549134254455566, alt=0.16006045043468475, flight_mode='Offboard', speed=0.08381201326847076, global_lat=47.39813570419804, global_lon=8.549134512770639, global_alt=0.16006045043468475) 
2026-03-23T11:03:37.311577 ; /fmu/in/trajectory_setpoint ; px4_msgs.msg.TrajectorySetpoint(timestamp=1774263817308929, position=array([ 18.293112, 223.62183 ,  -5.      ], dtype=float32), velocity=array([0., 0., 0.], dtype=float32), acceleration=array([0., 0., 0.], dtype=float32), jerk=array([0., 0., 0.], dtype=float32), yaw=-0.1266031712293625, yawspeed=0.0) 
2026-03-23T11:03:37.377591 ; /knr_hardware/telemetry ; drone_interfaces.msg.Telemetry(battery_percentage=95, battery_voltage=16.095367431640625, battery_current=-1.0, lat=47.398136138916016, lon=8.549134254455566, alt=0.19182033836841583, flight_mode='Offboard', speed=0.13865290582180023, global_lat=47.39813559449281, global_lon=8.549134513913627, global_alt=0.19182033836841583) 
2026-03-23T11:03:37.476333 ; /knr_hardware/telemetry ; drone_interfaces.msg.Telemetry(battery_percentage=95, battery_voltage=16.095367431640625, battery_current=-1.0, lat=47.398136138916016, lon=8.549134254455566, alt=0.24249468743801117, flight_mode='Offboard', speed=0.1968642622232437, global_lat=47.398135401721106, global_lon=8.54913453155992, global_alt=0.24249468743801117) 
2026-03-23T11:03:37.493420 ; /fmu/out/vehicle_control_mode ; px4_msgs.msg.VehicleControlMode(timestamp=1774263817149859, flag_armed=True, flag_multicopter_position_control_enabled=True, flag_control_manual_enabled=False, flag_control_auto_enabled=False, flag_control_offboard_enabled=True, flag_control_position_enabled=True, flag_control_velocity_enabled=True, flag_control_altitude_enabled=True, flag_control_climb_rate_enabled=True, flag_control_acceleration_enabled=True, flag_control_attitude_enabled=True, flag_control_rates_enabled=True, flag_control_allocation_enabled=True, flag_control_termination_enabled=False, source_id=0) 
2026-03-23T11:03:37.493956 ; /fmu/out/vehicle_status_v1 ; px4_msgs.msg.VehicleStatus(timestamp=1774263817149859, armed_time=3886916000, takeoff_time=3889592000, arming_state=2, latest_arming_reason=4, latest_disarming_reason=6, nav_state_timestamp=3172756000, nav_state_user_intention=14, nav_state=14, executor_in_charge=0, valid_nav_states_mask=2147411327, can_set_nav_states_mask=8308095, failure_detector_status=0, hil_state=0, vehicle_type=1, failsafe=False, failsafe_and_user_took_over=False, failsafe_defer_state=0, gcs_connection_lost=False, gcs_connection_lost_counter=0, high_latency_data_link_lost=False, is_vtol=True, is_vtol_tailsitter=False, in_transition_mode=False, in_transition_to_fw=False, system_type=21, system_id=1, component_id=1, safety_button_available=True, safety_off=True, power_input_valid=True, usb_connected=False, open_drone_id_system_present=False, open_drone_id_system_healthy=False, parachute_system_present=False, parachute_system_healthy=False, rc_calibration_in_progress=False, calibration_enabled=False, pre_flight_checks_pass=True) 
2026-03-23T11:03:37.577710 ; /knr_hardware/telemetry ; drone_interfaces.msg.Telemetry(battery_percentage=95, battery_voltage=16.095367431640625, battery_current=-1.0, lat=47.398136138916016, lon=8.549134254455566, alt=0.3041985332965851, flight_mode='Offboard', speed=0.2566484808921814, global_lat=47.39813516898203, global_lon=8.549134565172114, global_alt=0.3041985332965851) 
2026-03-23T11:03:37.677669 ; /knr_hardware/telemetry ; drone_interfaces.msg.Telemetry(battery_percentage=95, battery_voltage=16.095367431640625, battery_current=-1.0, lat=47.398136138916016, lon=8.549134254455566, alt=0.39163875579833984, flight_mode='Offboard', speed=0.3322809338569641, global_lat=47.39813484422293, global_lon=8.549134626184005, global_alt=0.39163875579833984) 
2026-03-23T11:03:37.777448 ; /knr_hardware/telemetry ; drone_interfaces.msg.Telemetry(battery_percentage=95, battery_voltage=16.095367431640625, battery_current=-1.0, lat=47.398136138916016, lon=8.549134254455566, alt=0.49594825506210327, flight_mode='Offboard', speed=0.3744432330131531, global_lat=47.39813448805955, global_lon=8.549134712734238, global_alt=0.49594825506210327) 
2026-03-23T11:03:37.784681 ; /fmu/out/vtol_vehicle_status ; px4_msgs.msg.VtolVehicleStatus(timestamp=1774263817429859, vehicle_vtol_state=3, fixed_wing_system_failure=False) 
2026-03-23T11:03:37.822331 ; /fmu/out/failsafe_flags ; px4_msgs.msg.FailsafeFlags(timestamp=1774263817473859, mode_req_angular_velocity=8312190, mode_req_attitude=8311166, mode_req_local_alt=8257918, mode_req_local_position=7995448, mode_req_local_position_relaxed=262212, mode_req_global_position=56, mode_req_global_position_relaxed=0, mode_req_mission=8, mode_req_offboard_signal=16384, mode_req_home_position=32, mode_req_wind_and_flight_time_compliance=2621464, mode_req_prevent_arming=3944480, mode_req_manual_control=34119, mode_req_other=2139095040, angular_velocity_invalid=False, attitude_invalid=False, local_altitude_invalid=False, local_position_invalid=False, local_position_invalid_relaxed=False, local_velocity_invalid=False, global_position_invalid=False, global_position_invalid_relaxed=False, auto_mission_missing=True, offboard_control_signal_lost=False, home_position_invalid=False, manual_control_signal_lost=True, gcs_connection_lost=False, battery_warning=0, battery_low_remaining_time=False, battery_unhealthy=False, geofence_breached=False, mission_failure=False, vtol_fixed_wing_system_failure=False, wind_limit_exceeded=False, flight_time_limit_exceeded=False, position_accuracy_low=False, navigator_failure=False, fd_critical_failure=False, fd_esc_arming_failure=False, fd_imbalanced_prop=False, fd_motor_failure=False) 
2026-03-23T11:03:37.880718 ; /knr_hardware/telemetry ; drone_interfaces.msg.Telemetry(battery_percentage=95, battery_voltage=16.095367431640625, battery_current=-1.0, lat=47.39813232421875, lon=8.549135208129883, alt=0.6362050771713257, flight_mode='Offboard', speed=0.39057645201683044, global_lat=47.398134084703095, global_lon=8.549134838402518, global_alt=0.6362050771713257) 
2026-03-23T11:03:37.971424 ; /fmu/out/battery_status_v1 ; px4_msgs.msg.BatteryStatus(timestamp=1774263817617859, connected=True, voltage_v=16.065370559692383, current_a=-1.0, current_average_a=1.995042324066162, discharged_mah=-1078.5062255859375, remaining=0.9416627883911133, scale=1.0065242052078247, time_remaining_s=nan, temperature=nan, cell_count=4, source=0, priority=0, capacity=0, cycle_count=0, average_time_to_empty=0, manufacture_date=0, state_of_health=0, max_error=0, id=1, interface_error=0, voltage_cell_v=array([0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0., 0.],
